year,country,updated_at,Access to electricity (% of population),"Adjusted net savings, including particulate emission damage (% of GNI)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)","Air transport, registered carrier departures worldwide",Alternative and nuclear energy (% of total energy use),"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",Arable land (% of land area),Arable land (hectares per person),Bank capital to assets ratio (%),Bank nonperforming loans to total gross loans (%),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Broad money (% of GDP),Business extent of disclosure index (0=less disclosure to 10=more disclosure),"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)","Central government debt, total (% of GDP)",Cereal yield (kg per hectare),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)","Children out of school, primary, female","Children out of school, primary, male","Commercial bank branches (per 100,000 adults)",Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),Container port traffic (TEU: 20 foot equivalent units),"Contraceptive prevalence, any method (% of married women ages 15-49)",Crop production index (2014-2016 = 100),"Current account balance (BoP, current US$)","Death rate, crude (per 1,000 people)",Deposit interest rate (%),Depth of credit information index (0=low to 8=high),Diabetes prevalence (% of population ages 20 to 79),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2017 PPP GDP),Energy use (kg of oil equivalent per capita),Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Firms that spend on R&D (% of firms),Food production index (2014-2016 = 100),"Foreign direct investment, net inflows (BoP, current US$)",Forest area (% of land area),Forest area (sq. km),Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",GDP per person employed (constant 2021 PPP $),GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gini index,"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),"Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)",Gross savings (% of GDP),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Incidence of tuberculosis (per 100,000 people)",Income share held by highest 10%,Income share held by lowest 10%,Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)","Interest rate spread (lending rate minus deposit rate, %)",Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),"Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),Land area where elevation is below 5 meters (% of total land area),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Listed domestic companies, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)",Logistics performance index: Overall (1=low to 5=high),Market capitalization of listed domestic companies (% of GDP),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Medium and high-tech manufacturing value added (% manufacturing value added),Mobile cellular subscriptions (per 100 people),"Mortality caused by road traffic injury (per 100,000 population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of central government expense),Net ODA received per capita (current US$),Net migration,Net official development assistance received (current US$),New businesses registered (number),"Number of surgical procedures (per 100,000 population)","Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),"PPP conversion factor, GDP (LCU per international $)","Patent applications, residents",Permanent cropland (% of land area),"Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)","Personal remittances, received (current US$)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in slums (% of urban population),"Population, female (% of total population)","Population, total",Poverty gap at $2.15 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)","Prevalence of stunting, height for age (% of children under 5)","Prevalence of underweight, weight for age (% of children under 5)",Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Progression to secondary school, female (%)","Progression to secondary school, male (%)",Public private partnerships investment in ICT (current US$),"Pupil-teacher ratio, primary",Rail lines (total route-km),Real interest rate (%),Refugee population by country or territory of origin,Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)",Researchers in R&D (per million people),"Revenue, excluding grants (% of GDP)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),S&P Global Equity Indices (annual % change),"School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Scientific and technical journal articles,Secure Internet servers (per 1 million people),Short-term debt (% of total reserves),"Specialist surgical workforce (per 100,000 population)",Start-up procedures to register a business (number),"Stocks traded, total value (% of GDP)",Strength of legal rights index (0=weak to 12=strong),Surface area (sq. km),"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",Tax revenue (% of GDP),"Technical cooperation grants (BoP, current US$)",Technicians in R&D (per million people),Terrestrial and marine protected areas (% of total territorial area),Time required to get electricity (days),Time required to start a business (days),"Total debt service (% of exports of goods, services and primary income)",Total natural resources rents (% of GDP),"Total reserves (includes gold, current US$)",Total tax and contribution rate (% of profit),Trained teachers in primary education (% of total teachers),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)"
1970,tls,2025-04-03 02:52:37 UTC,,,59.602,73.2824307897,,16.3416274378,,,,,,,,5.245460659,0.1410312276,,,43.055,,,,,,,,1276.8,,,,,,,,,,53.98,,25.261,,,,,,,,,,,,,,,,,5.655,,,76.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14870.0,,23100.0,,38.905,35.549,37.166,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,1.0087424344,,,,39.6000864268,57.7092029121,2.6907106611,1.7718045645,,,49.6655034625,553069.0,,,,,,,,,,,,,,,,,,,,,14853.4812112051,8.215,,,,,,,,481801.0,87.114,,,,,,,,,,,,,,,,,14870.0,,,,,,,,,,,,,,,,
1974,arm,2025-04-03 02:52:37 UTC,,,39.486,66.9488044257,,,,,,,,,,,,,,23.364,,,,,,,,,,,,,,,,,,,,8.046,,,,,,,,,,,,,,,,,3.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.152,61.326,64.825,,,,,,,,,,,,,,,,,,,,17995.0,,,,,,,,,,,,34.8663568396,59.8986206678,5.2350224926,2.0907969307,32.8643244139,,51.2285757678,2686445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993985.0,37.0,,,,,,,,,,,,,,,,,29740.0,,,,,,,,,,,,,,,,
1986,tss,2025-04-03 02:52:37 UTC,,,142.0828275353,94.9795669583,,38.1735537855,18.619153033,304800.0,2.3044955321,,,,,6.3972953355,0.3336127132,,,45.8964204451,,26.4737108993,,,,,,1050.0787409492,138702778.620505,15248871.4566129,,,,,,,,23.6048646114,,17.1653661851,,,,,27.6321701391,,522.2642082737,,,-45.9980265265,,709.5210282951,,24.2203209054,,,6.5627302618,13.7427051487,,24.5323649453,615474971.2621108,,,42.4215212507,,270024419654.37897,1.9037267249,580.0603437936,-0.9966780339,,,,611.5442127561,,284680504208.423,,,,,,,,,,77.90514,93.2113,,,,,34.2773169648,21.612483833,,,,,28.2570391654,8.0225608927,6.8593442279,,,,,,20140391.0,,65250091.0,,50.9359061419,47.2272421869,49.0450295192,,39.5087814331,60.9531784058,49.9950485229,55.5986404419,71.6051635742,63.5701904297,,,,,0.0,,,,,3.6520861097,,22.1192021124,43534.0,10296729948.0438,,,,,,,0.8878481902,64.9002990723,68.0598983765,1541440766.92255,45.5473771612,51.3773929249,3.0752299139,2.9296034731,10.6259477911,,50.4324754066,465510912.0,,,,,,,,,50.1576194763,62.4009208679,56.3187217712,58.12571,56.9215,,36.69128,,,,,,9384.5053557195,3728.961,10.90294,11.7318,,,,,,347469901.0,74.6426976288,,14.8352203369,75.231842041,54.88631,0.8210399747,0.7973300219,23.7301502228,,2.6548099518,,,182.2709511908,,,,,24273011.0,,,,,,,,,,7.1173559019,,,,,,
2005,qat,2025-04-03 02:52:37 UTC,100.0,,15.381,31.0339900844,,5.56416882,0.1332584783,45964.0,0.0,387.5,0.217,,,1.0335917313,0.0145382647,,,16.005,100.0,48.677145554,5.0,,,,,3649.2,,,400.0,3464.0,20.4829184421,,,,,63.12,,2.073,3.185,,,,33.7215866396,,16206.530588509,0.0629148851,3.3571131658,-435.9820510093,9.11,20189.7497964643,,65.0850448205,,,2.578,83.3333333333,,58.42,2500000000.0,0.0,0.0,100.0,85.0601617861,44530494505.4945,7.4927584828,53949.6764091147,0.7109089117,115250.305889496,170128.290964358,5.3385764844,40110.0,100460.0,33109790414.0317,82918414410.39369,,3.9718799591,13.7447595596,,,,,34.3078887785,107.0773,114.83674,,,,1.96,97.0,29.6604993491,45.0,,,,,30.542699813,8.8143953233,3.4666666667,,,15.3601325427,527528.0,11610.0,,1944.0,6.6516666667,78.33,74.982,76.064,,,,,,,,,,19.0,21.7601344867,84.45322902,31.8,9.0,5.5,10.4,,,,68993.0,,,,3.64,0.1387722325,1.7039158431,,0.2239448751,85.0273895264,85.3718032837,0.0,22.5252981103,76.3161226425,1.1585792472,6.5169357689,,,31.6727000465,825408.0,,,,,0.1,,,0.4681087481,90.5151977539,79.2071609497,84.3937911987,100.0,97.25897,,11.11321,,-18.3013168722,6.0,0.0,0.0,67.845235326,0.056,1.68755,3.67225,,,,,,21494.0,2.604,,39.4885902405,96.1018829346,94.99625,0.9553300142,0.9406999946,90.0544815063,90.04446,14.7242298126,164.89,,,,,,,11610.0,,,,,,,,,,43.620803038,4552170762.09192,,,3.882,0.323,0.87
1963,gum,2025-04-03 02:52:37 UTC,,,63.331,74.0122813116,,31.4814814815,,,,,,,,3.7037037037,0.0266329316,,,32.442,,,,,,,,,,,,,,,,,,,,6.044,,,,,,,,,,,,,,,,,5.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,65.229,60.531,62.359,,,,,,,,,,,,,,,,,,,,-91.0,,,,1.0,,,,12.962962963,,,,40.9954058193,57.4678740262,1.5367201545,2.566785328,,,41.7497836074,75095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34997.0,46.604,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,
1980,nic,2025-04-03 02:52:37 UTC,,,162.545,99.6961949461,,31.1201595479,,4200.0,2.8801916131,,,,,8.8914741566,0.3289875209,,,43.652,,27.6294786351,,,,,,1572.3,1000000.0,,103179.0,107727.0,,,,,,41.27,-411420000.0,10.535,,,,,,,259.5004370615,,,40.8366394984,,471.8846342228,,24.2288003566,112.587750474,2273188106.6,5.959,50.6542056075,,34.46,12533333.3,,,40.8870708691,2.4834020984,2144300006.18028,4.6117322795,659.2971431216,1.7851853205,,,,600.0,,1960107308.1930497,,,3.2624099255,,,,,47880000.0,16.7788530921,148.41759,148.13365,,,,,16.0,43.2683616684,,,,,,36.9786279957,,,,,,,120340.0,,242806.0,,60.817,55.074,57.914,,,,,,,,,,,,0.0,,77.1,31.8,108.0,9.0875013449,,56.4136718997,-15130.0,183479995.727539,,,2.9e-09,1.001791146,,,1.454213063,,,,47.347284454,50.0760668343,2.5766487117,2.7391142403,16.132502645,,50.5833379197,3252403.0,,,,,,,,,36.9326591492,29.4470100403,33.1674499512,,,,35.4533,,,960.0,,,48029.1034044674,156.21,16.02297,17.86226,,,,,,1616704.0,49.708,,6.8299298286,83.7797927856,64.11736,1.0657199621,1.0876799822,36.2196502686,19.91828,10.9801101685,,,628.5639653405,,,,,130370.0,,,,16180000.0,,,,,23.6992249805,5.0716406277,75131000.0,,,,,
1972,bgr,2025-04-03 02:52:37 UTC,,,68.601,48.2996773312,,54.433697912,,18400.0,0.9284189361,,,,,37.3135677484,0.4813320585,,,15.3,,,,,,,,3702.2,,,,,,,,,,131.26,,9.8,,,,,,,2486.0660898766,,,71.1585577944,,2262.7865488212,,,,,2.03,156.5101744186,,139.93,,,,97.3557606342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110630.0,,2202120.0,,73.23,68.68,70.8995121951,,,,,,,,,,,,,,25.7,13.6,30.2,,,,-11296.0,,,,0.00108,,,,3.452951279,,,,22.4056364211,67.4310314936,10.1633320853,0.4652137422,10.7610480166,,50.0261133184,8576200.0,,,,,,,,,,,93.8848724365,,,,,,,340.0,,,2448.6369254448,21.0,,,,,,,,3909118.0,45.581,,63.5298118591,99.3229293823,,0.9902200103,0.9920799732,91.8884124756,,15.7502603531,,,,,,,,110990.0,,,,,,,,,,,,,,,,
2003,abw,2025-04-03 02:52:37 UTC,100.0,,37.807,42.8753336811,,11.1111111111,0.0180105822,,,,,,,11.1111111111,0.0214758182,,,12.621,,60.5117301091,,,,,,,4217877.09497207,156424.581005587,,,,,,,,,-165553072.625698,6.549,5.1,,,,55.012517218,,,,,,15.47,,,62.7312132409,,,1.747,,,,159776536.312849,2.3333333333,4.2,,,2044111731.84358,1.1105045994,21949.4859960868,-0.0338394415,32507.0843145555,,,21020.0,31660.0,1957789027.1398497,2948370456.5712695,,,,,,,87220000.0,28.8817040908,100.26954,100.39578,14.6464623828,,,,,70.0630780331,9.6,,,,14.8922098083,3.0490462011,3.6563650794,5.6,,,,,180.0,,,10.7,76.503,70.91,73.752,,,,,,,,,,,,75.45981165,,,,,,,,329.0,,,,1.79,0.1051301549,1.2086466923,,,95.045501709,93.4621582031,273743.016759777,22.4569385765,69.99133355,7.5517278735,1.1382289385,,,52.0198026237,93128.0,,,,,,,,0.6752216158,90.2069015503,93.3060073853,91.7639007568,100.0,99.07003,,18.43017,,7.4245750746,,0.0,0.2,,,7.53843,10.27584,,,,,,50656.0,54.394,,99.6229019165,113.9026412964,93.9307,0.9315000176,0.97706002,99.4354400635,72.36007,29.7826900482,,,,,,,,180.0,,,,,,,,,,0.0014527779,336945700.0,,100.0,,,
1978,cyp,2025-04-03 02:52:37 UTC,,,25.473,57.3163625641,,18.8636363636,10.918070188,5200.0,0.0,21.5641025641,0.1682,,,11.9047619048,0.1636298455,,,17.727,,,,,,,,1777.3,,,,,,,,,,201.57,-185000460.750296,8.906,,,,,,,1286.7256031619,,,98.9202931218,,1125.1917072394,23.7433374485,42.3297095261,,,2.079,143.2272727273,,100.56,57026191.2298309,,,98.9204253255,2.4250257434,964024705.282423,7.7774033529,1929.4000244141,7.3783465402,,,,1800.0,,901259341.7699488,,,3.3123400211,,,,,28100000.0,37.2161940988,74.64485,73.49745,18.303979754,,,,,62.92201839,,,,,33.1293174792,11.0730442712,7.4362832989,,,,,,9240.0,,50088.0,,74.4,69.209,71.767,,,,,,,,,,,,0.0,,24.3,,26.5,4.8844863178,20.8002358002,70.8219731236,-735.0,47610000.6103516,,,0.3735125833,5.8769612558,,,6.5476190476,99.2225189209,98.6559677124,68538520.81,26.9650285571,63.5662258822,9.4687455606,0.7687348866,,,50.2517668304,672249.0,,,,,,,,,,,,93.62325,83.56563,,23.77845,,,,,,1160.2843589206,0.78,0.61053,0.98926,,19.7058249687,,,,308435.0,45.881,,12.6873502731,,68.85246,1.0045599937,0.9900100231,,61.748,,,,,,,,,9250.0,,,13.5794674015,17220000.0,,,,,,0.4403357843,445800925.572166,,,,,
1977,rwa,2025-04-03 02:52:37 UTC,,,70.488,96.0797999186,,67.4908796109,46.4609826308,,,,,,,28.982569923,0.1462694139,,,51.233,,14.1538469442,,,,,,1110.1,,,194925.0,170002.0,,,,,,49.6,,20.543,,,,,5.5243616096,,,,,,,,,14.2677661185,11.7772477227,87491537.9,8.24,0.4195804196,,44.81,4950000.0,,,,,746650613.034794,1.9941094813,152.7442623592,-0.9747164892,,,,150.0,,744241356.5089141,,,2.1502099037,,,,,33530000.0,15.0635197578,74.59528,83.03165,,,,,,17.6601997856,,,,,21.206199146,13.5114663006,13.6551465066,,,,,,24670.0,,226108.0,,45.479,44.107,44.797,,,,,,,,,,,,0.0,,149.0,63.8,251.9,12.7825782905,,19.4262145648,-11084.0,94959999.0844727,,,95.9350932213,,,,10.1337657073,,,1177879.691,46.3713477273,50.9996388271,2.6290134456,2.9539854906,2.162332455,,50.1079222567,4888240.0,,,,,,,,,24.9506092072,32.7137794495,28.8255004883,,,,53.19814,,,169780.0,,,1943.4397656416,9.5,16.40025,17.32113,,12.1499378556,,,,4674428.0,95.626,,,57.1162796021,54.07666,0.855009973,0.8646399975,3.2459599972,,0.235499993,,,10.7053472476,,,,,26340.0,,,10.9018573727,40280000.0,,,,,0.9693275218,12.7214707384,84079011.09409769,,,,,
1961,fro,2025-04-03 02:52:37 UTC,,,40.326,68.2998100619,,69.1489971347,,,,,,,,0.0458452722,0.0018520126,,,,,,,,,,,,,,,,,,,,,112.15,,,,,,,,,,,,,,,,,,,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,-119.0,,,,6.9071400059,,,,,,,,32.5457570715,59.4183607032,8.0358822253,1.2521274766,,,48.0307897098,34557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26906.0,77.859,,,,,,,,,,,,,,,,,1396.0,,,,,,,,,,,,,,,,
1975,moz,2025-04-03 02:52:37 UTC,,,184.998,88.6979041097,,44.1008163992,,4600.0,0.6720278799,,,,,3.6496350365,0.300812813,,,47.213,,,,,,,,571.7,,,,,,,,,,52.99,,21.796,,,,,,,59.7433112908,,,6.0269787188,,700.1580682241,,,,,6.693,2.0557491289,,54.76,6669999.9,,,10.9018005772,,,,,,,,,,,,,,,,,,,15430000.0,,,,,,,,,,,,,,,,,,,,,,786380.0,,948000.0,,43.785,41.357,42.582,,,,,,,,,,,,0.0,,178.4,,267.4,,,2.1308447614,59562.0,20329999.923706096,,,0.02555275,,,,0.2924794629,,,,43.9665626137,52.9947564766,3.0386809097,3.2460160471,5.9425623613,,51.1938862259,9540817.0,,,,,,,,,,,,,,,,,,34750.0,,,10512.7265306525,100.3,,,,,,,,8503826.0,89.131,,,61.761920929,,,,,,,,,,,,,,799380.0,,,,3970000.0,,,,,,,,,,,,
2011,plw,2025-04-03 02:52:37 UTC,98.9,,28.808,36.9310005302,,9.347826087,3.9215301757,,,,,,,0.652173913,0.0165947561,,,11.8,100.0,,0.0,,,,25.4950936247,,,,,,,,,17628.87,,,-25344199.077144496,8.3,,,11.1,,,,,,,,12.34,,52.5934901463,58.6889481224,,,,,,,8326127.029499979,88.3608695652,406.46,,,198873900.0,5.1182756748,11000.879522071,6.9673525453,14682.76677841,,,10930.0,14460.0,197669140.49426496,261337692.182866,,,,,,,20980000.0,33.2392536175,,,-18.2027745159,,,,84.0,86.0244607261,76.0,,,,8.5294752102,0.5400861694,4.6746987952,,,,,,460.0,,,,,,,,,,,,,,,,,,84.67653509,,19.3,10.4,19.5,12.5227270422,23.4428652666,1356.3447537208,-405.0,24520000.4577637,,,1.0,,0.7492375033,,4.347826087,,,1967273.55596259,20.5918960033,73.0327755497,6.375328447,-1.7437520301,,,47.0155446147,18078.0,,,,,,,,0.7492375033,,,,,,,,,,,0.0,0.0,,,,,,20.7593998853,,,,4427.0,24.489,,,,,,,,,,1.85,0.0,,,8.0,,,460.0,,,17.4509080813,3540000.0,,,125.0,28.0,,0.0,,72.5,,,,
1972,are,2025-04-03 02:52:37 UTC,,,151.944,42.4458355532,,2.9850746269,,,0.0,,,,,0.0985637848,0.018181157,,,31.236,,,,,,,,,,,,,,,,,,4.0,,6.592,,,,,,,1129.8290451776,,,-5588.7293218204,,2730.0513747552,,,,,6.45,79.5714285714,,6.53,10510000.0,,,100.0,,1415086929.3006,39.0796375887,3675.4168141953,21.0226998042,,,,5160.0,,1987689763.4841497,,,,,,,,4430000.0,,,,,,,,,,,,,,,3.5e-09,,,,,,,71020.0,,0.0,,65.185,60.683,62.304,,,,,,,,,,,,,,,,79.0,0.2400236919,,12.1554016954,41888.0,4679999.82833862,,,4.3859778425,,,,0.0704027035,,,,28.2779694738,70.202083823,1.5199467032,13.9068571671,56.8200117398,,28.6720188669,385014.0,,,,,,,,,,,,,,,23.68994,,,,,,389.596222475,0.15,,,,,,,,77773.0,20.2,,,68.8501281738,,0.6647999883,,14.6718997955,,,,,,,,,,98647.9,,,,250000.0,,,,,,,,,,,,
1977,bel,2025-04-03 02:52:37 UTC,,,24.783,55.2803996516,,,,42800.0,6.9389876043,,,,,,0.099386004,,,12.4,,,,,,,,,,,11846.0,12793.0,,,,,,,,11.5,,,,,,,4404.8243207419,,,79.9220766924,,4589.5244099961,,47.5072502227,,,1.71,,,,1274930000.0,,,93.2292938831,5.3727091707,82839905458.63821,0.6261549313,8426.9469594737,0.5019787939,,,,8220.0,,80808471234.31342,,,5.9888300896,,,,,,26.6342768858,96.54619,97.83777,,,,,,48.1702725216,,,,,,7.4780598857,7.0960005913,,,,,,,,,,76.18,69.53,72.773902439,253.0,,,,,,,,12.4231551726,,,0.0,,14.1,9.6,16.7,,,,10460.0,,,,35.842749999,5.4955192128,,,,70.4626922607,66.7147521973,754823120.1,21.4301053794,64.3996315127,14.1702631079,0.1234796454,25.4355741673,,51.132462057,9830358.0,,,,,,,,,74.0471725464,71.0357513428,72.5061264038,,,,19.22805,,,,,,1220.7083404287,12.0,22.51711,24.30338,,,,,,510589.0,5.194,,107.0578536987,105.9234695435,96.29779,0.9936100245,1.00327003,85.0422973633,78.01196,,,,,,,0.748431564,,33120.0,,,,,,,,,,0.2172074947,10958484438.875,,,,,
1968,ida,2025-04-03 02:52:37 UTC,,,145.1151159961,88.7224017525,,33.549015764,,,,,,,,8.4013722769,0.4289446375,,,46.17199827,,19.3745551327,,,,,,1059.9139526971,,,,,,,,,,15.2531063822,,19.4723339654,,,,,10.757233373,,,,,,,,,,,,6.6799316563,5.0264281654,,14.4568264941,,,,,,69897741507.0371,4.0494688441,143.647193172,1.2977185746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2801922574,,,,,,,20777451.61,,81339729.0,,47.5969298975,45.6063781098,46.5466572826,,,,,,,,,,,,,,,,,,,,5843.0,,,,,,,,0.7744799722,,,,43.7709247877,53.0845405795,3.1445346328,2.7164977733,6.7962141154,,49.5849257518,486593159.0,,,,,,,,,,,,,,,,,,,,,15749.6335696798,6620.764,,,,,,,,406389190.0,83.7261661085,,,,,,,,,,,,,,,,,25798021.0,,,,,,,,,,,,,,,,
1968,afe,2025-04-03 02:52:37 UTC,,,144.3574548743,92.5167043708,,40.3777082946,,,,,,,,4.4261897871,0.4678186022,,,47.6879513897,,30.5789558128,,,,,,898.7017538743,37799984.895126,5599997.7622408895,,,,,,,,14.7491605365,,19.2317535913,,,,,30.6279202569,,,,,,,,,,,,6.8287904008,14.8107572295,,14.1197742363,,,,,,41750716742.6708,4.1537097579,257.1975117968,1.1862098361,,,,251.3678304081,,40804388083.97109,,,,,,,,,,,,,,,,,,,,,,,3.2270942578,,,,,,,11094611.0,,28397873.0,,48.1537951453,44.4157229468,46.2297546144,,,,,,,,,,,,,,,,,,,,37258.0,,,,,,,,0.4522116819,,,,45.031550037,52.0532785531,2.9151714099,2.9327118059,7.5815477952,,50.5202669288,162329396.0,,,,,,,,,,,,,,,,,,,,,15188.6421823308,1830.521,,,,,,,,134871949.0,83.0853507985,,,,,,,,,,,,,,,,,15106741.0,,,,,,,,,,,,,,,,
1985,tls,2025-04-03 02:52:37 UTC,,,60.584,72.9774623897,,19.6368527236,,,,,,,,6.7249495629,0.1435410133,,,42.417,,,,,,,,1334.8,,,,,,,,,,73.99,,28.543,,,,,,,,,,,,,,,,,5.65,,,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14870.0,,69673.0,,42.801,28.163,33.795,,,,,,,,,,,,,,164.3,,222.1,,,,-495.0,,,,1.0,,,,2.8244788164,,,,39.7010040694,57.8109995478,2.4879963828,1.4295024124,,,50.2914600274,696665.0,,,,,,,,,,,,,,,,,,,,,11791.8942389814,8.215,,,,,,,,567343.0,81.437,,,,,,,,,,,,,,,,,14870.0,,,,,,,,,,,,,,,,
